ObjectId,Country,Unit,Measure,Amount,Year
556,World,Millimeters,Adriatic Sea,-44.91,1993
557,World,Millimeters,Andaman Sea,77.96,1993
558,World,Millimeters,Arabian Sea,-63.26,1993
559,World,Millimeters,Atlantic Ocean,-25.51,1993
560,World,Millimeters,Bay Bengal,-31.93,1993
561,World,Millimeters,Bering Sea,14.45,1993
562,World,Millimeters,Caribbean Sea,11.82,1993
563,World,Millimeters,Gulf Mexico,11.55,1993
564,World,Millimeters,Indian Ocean,-40.93,1993
565,World,Millimeters,Indonesian,-139.09,1993
566,World,Millimeters,Nino,-29.83,1993
567,World,Millimeters,North Atlantic,3.27,1993
568,World,Millimeters,North Pacific,27.39,1993
569,World,Millimeters,Pacific Ocean,-3.88,1993
570,World,Millimeters,Persian Gulf,-111.57,1993
571,World,Millimeters,Sea Japan,-46.15,1993
572,World,Millimeters,Southern Ocean,-39.53,1993
573,World,Millimeters,Tropics,-17.04,1993
574,World,Millimeters,World,-18.55,1993
575,World,Millimeters,Yellow Sea,60.69,1993
576,World,Millimeters,Baltic Sea,105.25,1993
577,World,Millimeters,Andaman Sea,94.46,1993
578,World,Millimeters,Bay Bengal,17.57,1993
579,World,Millimeters,Bering Sea,15.55,1993
580,World,Millimeters,Gulf Mexico,30.05,1993
581,World,Millimeters,Indian Ocean,-27.63,1993
582,World,Millimeters,Indonesian,-148.79,1993
583,World,Millimeters,Mediterranean,10.02,1993
584,World,Millimeters,Nino,-18.83,1993
585,World,Millimeters,North Pacific,48.09,1993
586,World,Millimeters,North Sea,2.81,1993
587,World,Millimeters,Pacific Ocean,-4.28,1993
588,World,Millimeters,Persian Gulf,-61.57,1993
589,World,Millimeters,Sea Japan,-23.55,1993
590,World,Millimeters,Sea Okhotsk,-8.99,1993
591,World,Millimeters,South China,-63.3,1993
592,World,Millimeters,Southern Ocean,-38.63,1993
593,World,Millimeters,Tropics,-13.34,1993
594,World,Millimeters,World,-13.15,1993
595,World,Millimeters,Adriatic Sea,-12.11,1993
596,World,Millimeters,Arabian Sea,-52.26,1993
597,World,Millimeters,Atlantic Ocean,-13.21,1993
598,World,Millimeters,Caribbean Sea,12.52,1993
599,World,Millimeters,North Atlantic,23.87,1993
600,World,Millimeters,Yellow Sea,10.79,1993
601,World,Millimeters,Baltic Sea,116.95,1993
602,World,Millimeters,Andaman Sea,49.36,1993
603,World,Millimeters,Arabian Sea,-31.86,1993
604,World,Millimeters,Atlantic Ocean,-12.41,1993
605,World,Millimeters,Bay Bengal,26.27,1993
606,World,Millimeters,Bering Sea,38.25,1993
607,World,Millimeters,Gulf Mexico,27.85,1993
608,World,Millimeters,Indian Ocean,-10.63,1993
609,World,Millimeters,Indonesian,-137.29,1993
610,World,Millimeters,Mediterranean,49.42,1993
611,World,Millimeters,Nino,-5.13,1993
612,World,Millimeters,North Pacific,42.79,1993
613,World,Millimeters,North Sea,27.81,1993
614,World,Millimeters,Pacific Ocean,-2.78,1993
615,World,Millimeters,Persian Gulf,35.73,1993
616,World,Millimeters,Sea Japan,-30.45,1993
617,World,Millimeters,Sea Okhotsk,11.51,1993
618,World,Millimeters,South China,-38.1,1993
619,World,Millimeters,Southern Ocean,-34.63,1993
620,World,Millimeters,Tropics,-6.54,1993
621,World,Millimeters,World,-8.05,1993
622,World,Millimeters,Adriatic Sea,-11.91,1993
623,World,Millimeters,Caribbean Sea,11.52,1993
624,World,Millimeters,North Atlantic,23.07,1993
625,World,Millimeters,Yellow Sea,14.49,1993
626,World,Millimeters,Baltic Sea,-14.85,1993
627,World,Millimeters,Andaman Sea,61.26,1993
628,World,Millimeters,Arabian Sea,-43.36,1993
629,World,Millimeters,Atlantic Ocean,-6.71,1993
630,World,Millimeters,Bay Bengal,3.87,1993
631,World,Millimeters,Bering Sea,18.65,1993
632,World,Millimeters,Gulf Mexico,30.35,1993
633,World,Millimeters,Indian Ocean,-11.23,1993
634,World,Millimeters,Indonesian,-129.39,1993
635,World,Millimeters,Mediterranean,45.42,1993
636,World,Millimeters,Nino,-1.43,1993
637,World,Millimeters,North Atlantic,27.07,1993
638,World,Millimeters,North Pacific,26.99,1993
639,World,Millimeters,North Sea,-41.99,1993
640,World,Millimeters,Pacific Ocean,-5.78,1993
641,World,Millimeters,Persian Gulf,7.83,1993
642,World,Millimeters,Sea Japan,-15.25,1993
643,World,Millimeters,Sea Okhotsk,-13.99,1993
644,World,Millimeters,South China,-43.6,1993
645,World,Millimeters,Southern Ocean,-27.73,1993
646,World,Millimeters,Tropics,-8.54,1993
647,World,Millimeters,World,-8.75,1993
648,World,Millimeters,Adriatic Sea,-32.11,1993
649,World,Millimeters,Caribbean Sea,17.22,1993
650,World,Millimeters,Yellow Sea,67.89,1993
651,World,Millimeters,Andaman Sea,-5.34,1993
652,World,Millimeters,Baltic Sea,-130.45,1993
653,World,Millimeters,Bay Bengal,-3.53,1993
654,World,Millimeters,North Sea,-21.79,1993
655,World,Millimeters,Arabian Sea,-56.96,1993
656,World,Millimeters,Atlantic Ocean,-0.41,1993
657,World,Millimeters,Bering Sea,10.55,1993
658,World,Millimeters,Caribbean Sea,28.42,1993
659,World,Millimeters,Gulf Mexico,68.65,1993
660,World,Millimeters,Indian Ocean,-27.83,1993
661,World,Millimeters,Indonesian,-142.59,1993
662,World,Millimeters,Mediterranean,78.62,1993
663,World,Millimeters,Nino,-9.13,1993
664,World,Millimeters,North Atlantic,35.07,1993
665,World,Millimeters,North Pacific,23.99,1993
666,World,Millimeters,Pacific Ocean,-13.18,1993
667,World,Millimeters,Persian Gulf,25.73,1993
668,World,Millimeters,Sea Japan,-4.65,1993
669,World,Millimeters,Sea Okhotsk,-14.19,1993
670,World,Millimeters,South China,-52,1993
671,World,Millimeters,Southern Ocean,-32.53,1993
672,World,Millimeters,Tropics,-16.54,1993
673,World,Millimeters,World,-13.85,1993
674,World,Millimeters,Yellow Sea,9.79,1993
675,World,Millimeters,Adriatic Sea,7.39,1993
676,World,Millimeters,Baltic Sea,-207.75,1993
677,World,Millimeters,Andaman Sea,-15.04,1993
678,World,Millimeters,Arabian Sea,-47.76,1993
679,World,Millimeters,Atlantic Ocean,-2.51,1993
680,World,Millimeters,Bay Bengal,-15.53,1993
681,World,Millimeters,Bering Sea,0.45,1993
682,World,Millimeters,Caribbean Sea,32.32,1993
683,World,Millimeters,Gulf Mexico,78.55,1993
684,World,Millimeters,Indian Ocean,-32.63,1993
685,World,Millimeters,Indonesian,-137.09,1993
686,World,Millimeters,Mediterranean,52.02,1993
687,World,Millimeters,Nino,-7.63,1993
688,World,Millimeters,North Atlantic,37.67,1993
689,World,Millimeters,North Pacific,45.39,1993
690,World,Millimeters,North Sea,-91.19,1993
691,World,Millimeters,Pacific Ocean,-10.88,1993
692,World,Millimeters,Persian Gulf,-6.37,1993
693,World,Millimeters,Sea Japan,61.75,1993
694,World,Millimeters,Sea Okhotsk,5.21,1993
695,World,Millimeters,South China,-20.5,1993
696,World,Millimeters,Southern Ocean,-38.23,1993
697,World,Millimeters,Tropics,-15.04,1993
698,World,Millimeters,World,-13.25,1993
699,World,Millimeters,Adriatic Sea,5.99,1993
700,World,Millimeters,Yellow Sea,81.79,1993
701,World,Millimeters,Baltic Sea,-381.95,1993
702,World,Millimeters,North Sea,-105.49,1993
703,World,Millimeters,Andaman Sea,3.06,1993
704,World,Millimeters,Arabian Sea,-49.36,1993
705,World,Millimeters,Atlantic Ocean,3.29,1993
706,World,Millimeters,Bay Bengal,-26.83,1993
707,World,Millimeters,Bering Sea,11.75,1993
708,World,Millimeters,Caribbean Sea,37.12,1993
709,World,Millimeters,Gulf Mexico,66.15,1993
710,World,Millimeters,Indian Ocean,-26.43,1993
711,World,Millimeters,Indonesian,-112.59,1993
712,World,Millimeters,Mediterranean,105.42,1993
713,World,Millimeters,Nino,4.87,1993
714,World,Millimeters,North Atlantic,41.77,1993
715,World,Millimeters,North Pacific,42.39,1993
716,World,Millimeters,Pacific Ocean,-7.68,1993
717,World,Millimeters,Persian Gulf,34.73,1993
718,World,Millimeters,Sea Japan,69.25,1993
719,World,Millimeters,Sea Okhotsk,-17.09,1993
720,World,Millimeters,South China,41.3,1993
721,World,Millimeters,Southern Ocean,-38.53,1993
722,World,Millimeters,Tropics,-5.94,1993
723,World,Millimeters,World,-7.75,1993
724,World,Millimeters,Adriatic Sea,82.79,1993
725,World,Millimeters,Yellow Sea,112.19,1993
726,World,Millimeters,Baltic Sea,-122.85,1993
727,World,Millimeters,North Sea,95.51,1993
728,World,Millimeters,Sea Okhotsk,-31.99,1993
729,World,Millimeters,Andaman Sea,59.76,1993
730,World,Millimeters,Arabian Sea,-56.56,1993
731,World,Millimeters,Atlantic Ocean,-0.71,1993
732,World,Millimeters,Bay Bengal,-13.93,1993
733,World,Millimeters,Bering Sea,14.65,1993
734,World,Millimeters,Caribbean Sea,38.82,1993
735,World,Millimeters,Gulf Mexico,72.75,1993
736,World,Millimeters,Indian Ocean,-26.43,1993
737,World,Millimeters,Indonesian,-90.39,1993
738,World,Millimeters,Mediterranean,101.02,1993
739,World,Millimeters,Nino,8.47,1993
740,World,Millimeters,North Atlantic,34.37,1993
741,World,Millimeters,North Pacific,45.79,1993
742,World,Millimeters,Pacific Ocean,-7.28,1993
743,World,Millimeters,Persian Gulf,53.53,1993
744,World,Millimeters,Sea Japan,80.05,1993
745,World,Millimeters,South China,17.6,1993
746,World,Millimeters,Southern Ocean,-39.13,1993
747,World,Millimeters,Tropics,-6.94,1993
748,World,Millimeters,World,-8.05,1993
749,World,Millimeters,Yellow Sea,32.99,1993
750,World,Millimeters,Adriatic Sea,55.19,1993
751,World,Millimeters,Andaman Sea,-0.04,1993
752,World,Millimeters,Baltic Sea,-176.25,1993
753,World,Millimeters,Bay Bengal,23.37,1993
754,World,Millimeters,North Sea,26.11,1993
755,World,Millimeters,Persian Gulf,68.73,1993
756,World,Millimeters,Sea Japan,-5.15,1993
757,World,Millimeters,Sea Okhotsk,-10.29,1993
758,World,Millimeters,South China,18.7,1993
759,World,Millimeters,Arabian Sea,-17.36,1993
760,World,Millimeters,Atlantic Ocean,9.99,1993
761,World,Millimeters,Bering Sea,20.15,1993
762,World,Millimeters,Caribbean Sea,47.82,1993
763,World,Millimeters,Gulf Mexico,65.55,1993
764,World,Millimeters,Indian Ocean,-2.33,1993
765,World,Millimeters,Indonesian,-74.49,1993
766,World,Millimeters,Mediterranean,81.32,1993
767,World,Millimeters,Nino,9.77,1993
768,World,Millimeters,North Atlantic,35.97,1993
769,World,Millimeters,North Pacific,23.89,1993
770,World,Millimeters,Pacific Ocean,-15.38,1993
771,World,Millimeters,Southern Ocean,-21.93,1993
772,World,Millimeters,Tropics,-5.64,1993
773,World,Millimeters,World,-5.15,1993
774,World,Millimeters,Yellow Sea,18.99,1993
775,World,Millimeters,Adriatic Sea,97.89,1993
776,World,Millimeters,Andaman Sea,106.96,1993
777,World,Millimeters,Baltic Sea,-91.45,1993
778,World,Millimeters,Mediterranean,-23.88,1993
779,World,Millimeters,North Sea,91.71,1993
780,World,Millimeters,Sea Japan,35.95,1993
781,World,Millimeters,Sea Okhotsk,-31.59,1993
782,World,Millimeters,South China,-3,1993
783,World,Millimeters,Arabian Sea,-34.56,1993
784,World,Millimeters,Atlantic Ocean,2.29,1993
785,World,Millimeters,Bay Bengal,8.27,1993
786,World,Millimeters,Bering Sea,-6.55,1993
787,World,Millimeters,Caribbean Sea,20.12,1993
788,World,Millimeters,Gulf Mexico,24.25,1993
789,World,Millimeters,Indian Ocean,-16.03,1993
790,World,Millimeters,Indonesian,-56.29,1993
791,World,Millimeters,Nino,4.47,1993
792,World,Millimeters,North Atlantic,18.47,1993
793,World,Millimeters,North Pacific,17.79,1993
794,World,Millimeters,Pacific Ocean,-17.48,1993
795,World,Millimeters,Persian Gulf,90.33,1993
796,World,Millimeters,Southern Ocean,-28.53,1993
797,World,Millimeters,Tropics,-9.84,1993
798,World,Millimeters,World,-11.75,1993
799,World,Millimeters,Yellow Sea,6.79,1993
800,World,Millimeters,Adriatic Sea,-69.11,1993
801,World,Millimeters,Andaman Sea,111.16,1993
802,World,Millimeters,Baltic Sea,-216.05,1993
803,World,Millimeters,Bay Bengal,8.17,1993
804,World,Millimeters,Gulf Mexico,10.25,1993
805,World,Millimeters,Mediterranean,-9.38,1993
806,World,Millimeters,North Sea,2.11,1993
807,World,Millimeters,Sea Japan,-70.05,1993
808,World,Millimeters,Sea Okhotsk,-70.19,1993
809,World,Millimeters,South China,19.6,1993
810,World,Millimeters,Arabian Sea,-65.16,1993
811,World,Millimeters,Atlantic Ocean,0.29,1993
812,World,Millimeters,Bering Sea,-53.65,1993
813,World,Millimeters,Caribbean Sea,5.22,1993
814,World,Millimeters,Indian Ocean,-35.83,1993
815,World,Millimeters,Indonesian,-51.39,1993
816,World,Millimeters,Nino,-1.03,1993
817,World,Millimeters,North Atlantic,21.27,1993
818,World,Millimeters,North Pacific,3.29,1993
819,World,Millimeters,Pacific Ocean,-9.78,1993
820,World,Millimeters,Persian Gulf,-27.67,1993
821,World,Millimeters,Southern Ocean,-24.13,1993
822,World,Millimeters,Tropics,-13.14,1993
823,World,Millimeters,World,-13.35,1993
824,World,Millimeters,Yellow Sea,-73.41,1993
825,World,Millimeters,Adriatic Sea,21.29,1993
826,World,Millimeters,Andaman Sea,25.46,1993
827,World,Millimeters,Arabian Sea,-55.16,1993
828,World,Millimeters,Baltic Sea,-306.05,1993
829,World,Millimeters,Bay Bengal,-7.93,1993
830,World,Millimeters,Bering Sea,-54.65,1993
831,World,Millimeters,Gulf Mexico,12.05,1993
832,World,Millimeters,Indian Ocean,-28.53,1993
833,World,Millimeters,Mediterranean,19.72,1993
834,World,Millimeters,Nino,-6.93,1993
835,World,Millimeters,North Pacific,13.49,1993
836,World,Millimeters,North Sea,-19.29,1993
837,World,Millimeters,Pacific Ocean,-9.68,1993
838,World,Millimeters,Persian Gulf,47.93,1993
839,World,Millimeters,Sea Japan,-47.95,1993
840,World,Millimeters,Sea Okhotsk,-60.39,1993
841,World,Millimeters,South China,21.3,1993
842,World,Millimeters,Southern Ocean,-17.13,1993
843,World,Millimeters,Tropics,-14.84,1993
844,World,Millimeters,World,-12.15,1993
845,World,Millimeters,Adriatic Sea,49.29,1993
846,World,Millimeters,Atlantic Ocean,-0.41,1993
847,World,Millimeters,Caribbean Sea,8.22,1993
848,World,Millimeters,Indonesian,-43.09,1993
849,World,Millimeters,North Atlantic,13.47,1993
850,World,Millimeters,Yellow Sea,-87.51,1993
851,World,Millimeters,Baltic Sea,-212.85,1993
852,World,Millimeters,Andaman Sea,18.86,1993
853,World,Millimeters,Arabian Sea,-31.66,1993
854,World,Millimeters,Atlantic Ocean,-3.81,1993
855,World,Millimeters,Bay Bengal,24.97,1993
856,World,Millimeters,Bering Sea,-25.05,1993
857,World,Millimeters,Gulf Mexico,-5.05,1993
858,World,Millimeters,Indian Ocean,-17.13,1993
859,World,Millimeters,Indonesian,4.91,1993
860,World,Millimeters,Mediterranean,4.72,1993
861,World,Millimeters,Nino,-1.13,1993
862,World,Millimeters,North Pacific,13.99,1993
863,World,Millimeters,North Sea,-83.49,1993
864,World,Millimeters,Pacific Ocean,-3.48,1993
865,World,Millimeters,Persian Gulf,69.83,1993
866,World,Millimeters,Sea Japan,-34.85,1993
867,World,Millimeters,Sea Okhotsk,-0.79,1993
868,World,Millimeters,South China,89.8,1993
869,World,Millimeters,Southern Ocean,-8.23,1993
870,World,Millimeters,Tropics,-6.44,1993
871,World,Millimeters,World,-5.85,1993
872,World,Millimeters,Adriatic Sea,4.99,1993
873,World,Millimeters,Caribbean Sea,1.42,1993
874,World,Millimeters,North Atlantic,0.07,1993
875,World,Millimeters,Yellow Sea,-86.61,1993
876,World,Millimeters,Baltic Sea,7.75,1993
877,World,Millimeters,Andaman Sea,57.06,1993
878,World,Millimeters,Arabian Sea,-16.86,1993
879,World,Millimeters,Atlantic Ocean,-1.31,1993
880,World,Millimeters,Bay Bengal,38.47,1993
881,World,Millimeters,Bering Sea,8.35,1993
882,World,Millimeters,Gulf Mexico,-34.85,1993
883,World,Millimeters,Indian Ocean,-13.93,1993
884,World,Millimeters,Indonesian,28.41,1993
885,World,Millimeters,Mediterranean,0.82,1993
886,World,Millimeters,Nino,-1.33,1993
887,World,Millimeters,North Atlantic,2.47,1993
888,World,Millimeters,North Pacific,2.79,1993
889,World,Millimeters,North Sea,-70.19,1993
890,World,Millimeters,Pacific Ocean,-6.68,1993
891,World,Millimeters,Sea Japan,-14.05,1993
892,World,Millimeters,Sea Okhotsk,6.21,1993
893,World,Millimeters,South China,64.3,1993
894,World,Millimeters,Southern Ocean,-6.83,1993
895,World,Millimeters,Tropics,-5.54,1993
896,World,Millimeters,World,-5.25,1993
897,World,Millimeters,Adriatic Sea,9.79,1993
898,World,Millimeters,Caribbean Sea,0.92,1993
899,World,Millimeters,Persian Gulf,71.23,1993
900,World,Millimeters,Yellow Sea,-66.51,1993
901,World,Millimeters,Baltic Sea,-106.65,1994
902,World,Millimeters,Sea Okhotsk,-1.29,1994
903,World,Millimeters,Andaman Sea,-1.44,1994
904,World,Millimeters,Arabian Sea,3.84,1994
905,World,Millimeters,Atlantic Ocean,-13.81,1994
906,World,Millimeters,Bay Bengal,35.27,1994
907,World,Millimeters,Bering Sea,6.35,1994
908,World,Millimeters,Gulf Mexico,-50.75,1994
909,World,Millimeters,Indian Ocean,-19.93,1994
910,World,Millimeters,Indonesian,5.91,1994
911,World,Millimeters,Mediterranean,28.02,1994
912,World,Millimeters,Nino,-14.13,1994
913,World,Millimeters,North Atlantic,-22.73,1994
914,World,Millimeters,North Pacific,-15.61,1994
915,World,Millimeters,North Sea,-126.89,1994
916,World,Millimeters,Pacific Ocean,-15.88,1994
917,World,Millimeters,Persian Gulf,1.03,1994
918,World,Millimeters,Sea Japan,-35.75,1994
919,World,Millimeters,South China,-31.4,1994
920,World,Millimeters,Southern Ocean,-15.93,1994
921,World,Millimeters,Tropics,-14.94,1994
922,World,Millimeters,World,-15.15,1994
923,World,Millimeters,Adriatic Sea,50.69,1994
924,World,Millimeters,Caribbean Sea,-2.98,1994
925,World,Millimeters,Yellow Sea,-56.81,1994
926,World,Millimeters,Baltic Sea,-113.15,1994
927,World,Millimeters,Sea Okhotsk,-23.39,1994
928,World,Millimeters,Andaman Sea,-55.54,1994
929,World,Millimeters,Arabian Sea,8.84,1994
930,World,Millimeters,Atlantic Ocean,-21.01,1994
931,World,Millimeters,Bay Bengal,29.27,1994
932,World,Millimeters,Bering Sea,-22.65,1994
933,World,Millimeters,Caribbean Sea,-18.98,1994
934,World,Millimeters,Gulf Mexico,-63.55,1994
935,World,Millimeters,Indian Ocean,-15.33,1994
936,World,Millimeters,Indonesian,-0.79,1994
937,World,Millimeters,Mediterranean,-5.38,1994
938,World,Millimeters,Nino,-13.73,1994
939,World,Millimeters,North Atlantic,-31.83,1994
940,World,Millimeters,North Pacific,-28.61,1994
941,World,Millimeters,North Sea,-29.79,1994
942,World,Millimeters,Pacific Ocean,-15.68,1994
943,World,Millimeters,Persian Gulf,89.53,1994
944,World,Millimeters,Sea Japan,7.95,1994
945,World,Millimeters,South China,-8.2,1994
946,World,Millimeters,Southern Ocean,-13.63,1994
947,World,Millimeters,Tropics,-14.14,1994
948,World,Millimeters,World,-16.15,1994
949,World,Millimeters,Yellow Sea,-36.81,1994
950,World,Millimeters,Adriatic Sea,12.39,1994
951,World,Millimeters,Baltic Sea,70.65,1994
952,World,Millimeters,North Sea,54.81,1994
953,World,Millimeters,Sea Okhotsk,-37.79,1994
954,World,Millimeters,Andaman Sea,-64.54,1994
955,World,Millimeters,Arabian Sea,8.14,1994
956,World,Millimeters,Atlantic Ocean,-31.21,1994
957,World,Millimeters,Bay Bengal,17.77,1994
958,World,Millimeters,Bering Sea,-34.05,1994
959,World,Millimeters,Caribbean Sea,-33.28,1994
960,World,Millimeters,Gulf Mexico,-92.55,1994
961,World,Millimeters,Indian Ocean,-8.03,1994
962,World,Millimeters,Indonesian,19.51,1994
963,World,Millimeters,Mediterranean,-138.28,1994
964,World,Millimeters,Nino,-21.43,1994
965,World,Millimeters,North Atlantic,-48.53,1994
966,World,Millimeters,North Pacific,-38.31,1994
967,World,Millimeters,Pacific Ocean,-15.68,1994
968,World,Millimeters,Persian Gulf,47.23,1994
969,World,Millimeters,Sea Japan,-33.85,1994
970,World,Millimeters,South China,7.3,1994
971,World,Millimeters,Southern Ocean,-5.83,1994
972,World,Millimeters,Tropics,-17.84,1994
973,World,Millimeters,World,-18.55,1994
